Pontos: 0 | Vidas: 7 | Iteracoes: 0
|               BUS BUS      BUS     BUS   |
|               0O0 0O0      0O0     0O0   |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 0 | Vidas: 2 | Iteracoes: 20
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                    BUS   |
|                                    0O0   |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|   BUSBUS      BUS  BUSBUS BUS BUS  BUSBUS|
|   0O00O0      0O0  0O00O0 0O0 0O0  0O00O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|S BUS  BUS                              BU|
|0 0O0  0O0                              0O|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                      BUS                 |
|                      0O0                 |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|       BUS           BUS               BUS|
|       0O0           0O0               0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|     BUS     BUS           BUS         BUS|
|     0O0     0O0           0O0         0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|              BUS BUS      BUS     BUS    |
|              0O0 0O0      0O0     0O0    |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 0 | Vidas: 2 | Iteracoes: 21
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                       BUS|
|                                       0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|BUS   BUSBUS      BUS  BUSBUS BUS BUS  BUS|
|0O0   0O00O0      0O0  0O00O0 0O0 0O0  0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|US  BUS                              BUS B|
|O0  0O0                              0O0 0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                        BUS               |
|                        0O0               |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|     BUS           BUS               BUS  |
|     0O0           0O0               0O0  |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
| BUS     BUS           BUS         BUS    |
| 0O0     0O0           0O0         0O0    |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|             BUS BUS      BUS     BUS     |
|             0O0 0O0      0O0     0O0     |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 0 | Vidas: 2 | Iteracoes: 22
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|BUS                                       |
|0O0                                       |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|BUSBUS   BUSBUS      BUS  BUSBUS BUS BUS  |
|0O00O0   0O00O0      0O0  0O00O0 0O0 0O0  |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
| BUS                              BUS BUS |
| 0O0                              0O0 0O0 |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                          BUS             |
|                          0O0             |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|   BUS           BUS               BUS    |
|   0O0           0O0               0O0    |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|     BUS           BUS         BUS     BUS|
|     0O0           0O0         0O0     0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|            BUS BUS      BUS     BUS      |
|            0O0 0O0      0O0     0O0      |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 0 | Vidas: 2 | Iteracoes: 23
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|   BUS                                    |
|   0O0                                    |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|S  BUSBUS   BUSBUS      BUS  BUSBUS BUS BU|
|0  0O00O0   0O00O0      0O0  0O00O0 0O0 0O|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|S                              BUS BUS  BU|
|0                              0O0 0O0  0O|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                            BUS           |
|                            0O0           |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
| BUS           BUS               BUS      |
| 0O0           0O0               0O0      |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
| BUS           BUS         BUS     BUS    |
| 0O0           0O0         0O0     0O0    |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|           BUS BUS      BUS     BUS       |
|           0O0 0O0      0O0     0O0       |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 0 | Vidas: 2 | Iteracoes: 24
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|      BUS                                 |
|      0O0                                 |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
| BUS  BUSBUS   BUSBUS      BUS  BUSBUS BUS|
| 0O0  0O00O0   0O00O0      0O0  0O00O0 0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                            BUS BUS  BUS  |
|                            0O0 0O0  0O0  |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                              BUS         |
|                              0O0         |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|US           BUS               BUS       B|
|O0           0O0               0O0       0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|           BUS         BUS     BUS     BUS|
|           0O0         0O0     0O0     0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|          BUS BUS      BUS     BUS        |
|          0O0 0O0      0O0     0O0        |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 1 | Vidas: 2 | Iteracoes: 25
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|         BUS                              |
|         0O0                              |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|BUS BUS  BUSBUS   BUSBUS      BUS  BUSBUS |
|0O0 0O0  0O00O0   0O00O0      0O0  0O00O0 |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                         BUS BUS  BUS     |
|                         0O0 0O0  0O0     |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                BUS       |
|                                0O0       |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|           BUS               BUS       BUS|
|           0O0               0O0       0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|       BUS         BUS     BUS     BUS    |
|       0O0         0O0     0O0     0O0    |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|         BUS BUS^_^   BUS     BUS         |
|         0O0 0O0(o)   0O0     0O0         |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|------------------------------------------|
Pontos: 0 | Vidas: 1 | Iteracoes: 26
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|            BUS                           |
|            0O0                           |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|US BUS BUS  BUSBUS   BUSBUS      BUS  BUSB|
|O0 0O0 0O0  0O00O0   0O00O0      0O0  0O00|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                      BUS BUS  BUS        |
|                      0O0 0O0  0O0        |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                  BUS     |
|                                  0O0     |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|         BUS               BUS       BUS  |
|         0O0               0O0       0O0  |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|   BUS         BUS     BUS     BUS        |
|   0O0         0O0     0O0     0O0        |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|        BUS BUS      BUS     BUS          |
|        0O0 0O0      0O0     0O0          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 1 | Vidas: 1 | Iteracoes: 27
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|               BUS                        |
|               0O0                        |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|USBUS BUS BUS  BUSBUS   BUSBUS      BUS  B|
|O00O0 0O0 0O0  0O00O0   0O00O0      0O0  0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                   BUS BUS  BUS           |
|                   0O0 0O0  0O0           |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                    BUS   |
|                                    0O0   |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|       BUS               BUS       BUS    |
|       0O0               0O0       0O0    |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|US         BUS     BUS     BUS           B|
|O0         0O0     0O0     0O0           0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|       BUS BUS  ^_^ BUS     BUS           |
|       0O0 0O0  (o) 0O0     0O0           |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|------------------------------------------|
Pontos: 1 | Vidas: 1 | Iteracoes: 28
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                  BUS                     |
|                  0O0                     |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|  BUSBUS BUS BUS  BUSBUS   BUSBUS      BUS|
|  0O00O0 0O0 0O0  0O00O0   0O00O0      0O0|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                BUS BUS  BUS              |
|                0O0 0O0  0O0              |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                      BUS |
|                                      0O0 |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|     BUS               BUS       BUS      |
|     0O0               0O0       0O0      |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|       BUS     BUS     BUS           BUS  |
|       0O0     0O0     0O0           0O0  |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|      BUS BUS      BUS     BUS            |
|      0O0 0O0      0O0     0O0            |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Pontos: 0 | Vidas: 0 | Iteracoes: 29
|------------------------------------------|
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                     BUS                  |
|                     0O0                  |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|BUS  BUSBUS BUS BUS  BUSBUS   BUSBUS      |
|0O0  0O00O0 0O0 0O0  0O00O0   0O00O0      |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|             BUS BUS  BUS                 |
|             0O0 0O0  0O0                 |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|S                                       BU|
|0                                       0O|
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                                          |
|                                          |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|   BUS               BUS       BUS        |
|   0O0               0O0       0O0        |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|   BUS     BUS     BUS           BUS      |
|   0O0     0O0     0O0           0O0      |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|     BUS BUS      BUS     BUS             |
|     0O0 0O0      0O0     0O0             |
|-- -- -- -- -- -- -- -- -- -- -- -- -- -- |
|                ^_^                       |
|                (o)                       |
|------------------------------------------|
Voce perdeu todas as vidas! Fim de jogo.
